tournament,playerId,playerName,position,R1,R2,R3,R4,total,toPar,year,tournamentName,R5,R6
Mayakoba Golf Classic,,,1.0,-8.0,-3.0,-6.0,-3.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,2.0,-2.0,-6.0,-6.0,-5.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,3.0,-8.0,-2.0,-4.0,-5.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,4.0,-7.0,-5.0,-4.0,-3.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,5.0,-6.0,-7.0,-3.0,-1.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,6.0,-2.0,-2.0,-5.0,-6.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,7.0,-5.0,-5.0,1.0,-6.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,8.0,-5.0,1.0,-6.0,-4.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,9.0,-6.0,,-5.0,-3.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,10.0,-3.0,-6.0,-3.0,-2.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,11.0,,-4.0,-2.0,-7.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,12.0,-5.0,-2.0,,-6.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,13.0,-3.0,-1.0,-5.0,-4.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,14.0,-2.0,-3.0,2.0,-9.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,15.0,-5.0,1.0,-2.0,-6.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,16.0,-4.0,2.0,-6.0,-4.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,17.0,,-7.0,-4.0,-1.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,18.0,-5.0,-1.0,-1.0,-4.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,19.0,-5.0,-2.0,-1.0,-3.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,20.0,-1.0,,-4.0,-5.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,21.0,-5.0,-2.0,,-3.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,22.0,-4.0,-2.0,-5.0,1.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,23.0,-5.0,,,-4.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,24.0,-7.0,-1.0,1.0,-2.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,25.0,-2.0,1.0,-7.0,-1.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,26.0,,-2.0,,-6.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,27.0,-1.0,-4.0,1.0,-4.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,28.0,-4.0,-1.0,-1.0,-2.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,29.0,-7.0,-2.0,3.0,-2.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,30.0,-1.0,-5.0,-3.0,1.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,31.0,-5.0,-1.0,-3.0,1.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,32.0,-9.0,-1.0,-1.0,3.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,33.0,-2.0,1.0,-2.0,-4.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,34.0,,-2.0,-1.0,-4.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,35.0,-2.0,1.0,-3.0,-3.0,,,2020,Mayakoba Golf Classic,,
Mayakoba Golf Classic,,,36.0,-1.0,-2.0,-1.0,-3.0,,,2020,Mayakoba Golf Classic,,
