tournament,playerId,playerName,position,R1,R2,R3,R4,total,toPar,year,tournamentName,R5,R6
Sony Open in Hawaii,,,1.0,,-5.0,-4.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,2.0,-2.0,-4.0,-6.0,1.0,,,2020,Sony Open in Hawaii,1.0,
Sony Open in Hawaii,,,3.0,1.0,-4.0,-4.0,-3.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,4.0,1.0,-1.0,-3.0,-6.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,5.0,-3.0,-2.0,-2.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,6.0,-1.0,-1.0,-6.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,7.0,1.0,-1.0,-2.0,-6.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,8.0,-3.0,-1.0,,-4.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,9.0,1.0,-4.0,-2.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,10.0,-2.0,-4.0,1.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,11.0,,-5.0,-1.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,12.0,4.0,-4.0,-2.0,-4.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,13.0,2.0,-3.0,-1.0,-4.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,14.0,4.0,-3.0,-3.0,-4.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,15.0,-2.0,1.0,-1.0,-4.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,16.0,5.0,-4.0,-4.0,-3.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,17.0,2.0,-4.0,-2.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,18.0,1.0,-2.0,-3.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,19.0,2.0,-3.0,-4.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,20.0,-1.0,-4.0,-1.0,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,21.0,-2.0,,-1.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,22.0,,-5.0,2.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,23.0,,-1.0,-3.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,24.0,-2.0,-3.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,25.0,-1.0,-2.0,-3.0,1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,26.0,2.0,-2.0,-6.0,1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,27.0,-5.0,,-2.0,2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,28.0,-2.0,,1.0,-3.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,29.0,-1.0,-2.0,1.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,30.0,-3.0,-2.0,3.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,31.0,-1.0,-2.0,,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,32.0,-2.0,-2.0,4.0,-3.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,33.0,-1.0,-1.0,1.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,34.0,1.0,-1.0,-1.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,35.0,-2.0,-1.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,36.0,,-1.0,-3.0,1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,37.0,,-5.0,,2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,38.0,1.0,-1.0,1.0,-3.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,39.0,-1.0,1.0,-1.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,40.0,,,-1.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,41.0,-1.0,-3.0,3.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,42.0,,-1.0,-1.0,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,43.0,-3.0,1.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,44.0,-2.0,-1.0,-1.0,2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,45.0,3.0,-3.0,2.0,-3.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,46.0,,,1.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,47.0,3.0,-3.0,1.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,48.0,2.0,-2.0,1.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,49.0,,-1.0,1.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,50.0,,1.0,-3.0,1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,51.0,-2.0,3.0,-4.0,2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,52.0,3.0,-2.0,-5.0,3.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,53.0,,-1.0,6.0,-5.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,54.0,3.0,-2.0,2.0,-3.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,55.0,2.0,-1.0,1.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,56.0,,-1.0,-1.0,2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,57.0,3.0,-2.0,2.0,-2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,58.0,1.0,,1.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,59.0,,-1.0,3.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,60.0,-1.0,-3.0,5.0,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,61.0,-1.0,1.0,1.0,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,62.0,-1.0,-3.0,3.0,2.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,63.0,2.0,-3.0,4.0,-1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,64.0,,1.0,,1.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,65.0,3.0,-3.0,6.0,-3.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,66.0,-1.0,,2.0,5.0,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,67.0,4.0,-2.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,68.0,2.0,,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,69.0,2.0,,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,70.0,2.0,,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,71.0,2.0,,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,72.0,,2.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,73.0,,2.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,74.0,-1.0,3.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,75.0,1.0,1.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,76.0,,2.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,77.0,2.0,,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,78.0,4.0,-2.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,79.0,2.0,,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,80.0,2.0,,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,81.0,4.0,-2.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,82.0,2.0,1.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,83.0,5.0,-2.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,84.0,3.0,,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,85.0,-1.0,4.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,86.0,2.0,1.0,,,,,2020,Sony Open in Hawaii,,
Sony Open in Hawaii,,,87.0,2.0,1.0,,,,,2020,Sony Open in Hawaii,,
