tournament,playerId,playerName,position,R1,R2,R3,R4,total,toPar,year,tournamentName,R5,R6
FedEx St. Jude Championship,,,1.0,-4.0,-6.0,-4.0,-1.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,2.0,-2.0,-3.0,-4.0,-6.0,,,2023,FedEx St. Jude Championship,1.0,
FedEx St. Jude Championship,,,3.0,-3.0,-4.0,-2.0,-5.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,4.0,-4.0,-4.0,-4.0,-2.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,5.0,-4.0,-4.0,-5.0,1.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,6.0,-3.0,2.0,-5.0,-5.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,7.0,-1.0,-4.0,-2.0,-4.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,8.0,-3.0,-2.0,-3.0,-3.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,9.0,-4.0,-3.0,-1.0,-3.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,10.0,-3.0,-5.0,-1.0,-2.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,11.0,-2.0,-4.0,-5.0,,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,12.0,-7.0,-2.0,-2.0,,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,13.0,-3.0,-2.0,-1.0,-4.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,14.0,-5.0,,-3.0,-2.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,15.0,2.0,-6.0,-5.0,-1.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,16.0,-3.0,-1.0,,-5.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,17.0,1.0,-3.0,-3.0,-4.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,18.0,-2.0,-3.0,-2.0,-2.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,19.0,-3.0,-4.0,-1.0,-1.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,20.0,6.0,-3.0,-9.0,-2.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,21.0,1.0,-3.0,-5.0,-1.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,22.0,-1.0,-5.0,-1.0,-1.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,23.0,-5.0,-3.0,-1.0,1.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,24.0,1.0,-2.0,-2.0,-4.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,25.0,,-2.0,-2.0,-3.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,26.0,-2.0,-3.0,,-2.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,27.0,-4.0,-2.0,,-1.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,28.0,-1.0,-4.0,-2.0,,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,29.0,-4.0,-3.0,,,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,30.0,-6.0,-2.0,-1.0,2.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,31.0,-3.0,1.0,-1.0,-3.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,32.0,1.0,-2.0,-3.0,-2.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,33.0,-2.0,,-2.0,-2.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,34.0,-2.0,-5.0,2.0,-1.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,35.0,-4.0,,-2.0,,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,36.0,-3.0,-4.0,1.0,,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,37.0,2.0,,-3.0,-4.0,,,2023,FedEx St. Jude Championship,,
FedEx St. Jude Championship,,,38.0,-1.0,-3.0,3.0,-4.0,,,2023,FedEx St. Jude Championship,,
