tournament,playerId,playerName,position,R1,R2,R3,R4,total,toPar,year,tournamentName,R5,R6
The Barclays,,,1.0,-2.0,-2.0,-7.0,-8.0,,,2015,The Barclays,,
The Barclays,,,2.0,-2.0,-4.0,-3.0,-4.0,,,2015,The Barclays,,
The Barclays,,,3.0,-5.0,-2.0,-3.0,-1.0,,,2015,The Barclays,,
The Barclays,,,4.0,-1.0,-2.0,-3.0,-4.0,,,2015,The Barclays,,
The Barclays,,,5.0,-1.0,-5.0,-3.0,-1.0,,,2015,The Barclays,,
The Barclays,,,6.0,-3.0,,-2.0,-4.0,,,2015,The Barclays,,
The Barclays,,,7.0,-1.0,-3.0,-5.0,,,,2015,The Barclays,,
The Barclays,,,8.0,-1.0,-3.0,-7.0,2.0,,,2015,The Barclays,,
The Barclays,,,9.0,,,-3.0,-5.0,,,2015,The Barclays,,
The Barclays,,,10.0,1.0,-6.0,2.0,-5.0,,,2015,The Barclays,,
The Barclays,,,11.0,-2.0,-1.0,-1.0,-3.0,,,2015,The Barclays,,
The Barclays,,,12.0,-4.0,1.0,-3.0,-1.0,,,2015,The Barclays,,
The Barclays,,,13.0,1.0,-3.0,2.0,-6.0,,,2015,The Barclays,,
The Barclays,,,14.0,-1.0,-1.0,-1.0,-3.0,,,2015,The Barclays,,
The Barclays,,,15.0,-1.0,-1.0,-3.0,-1.0,,,2015,The Barclays,,
The Barclays,,,16.0,1.0,-1.0,-2.0,-3.0,,,2015,The Barclays,,
The Barclays,,,17.0,7.0,-5.0,-7.0,,,,2015,The Barclays,,
The Barclays,,,18.0,-5.0,-1.0,1.0,,,,2015,The Barclays,,
The Barclays,,,19.0,-5.0,1.0,-3.0,2.0,,,2015,The Barclays,,
The Barclays,,,20.0,-2.0,-1.0,,-1.0,,,2015,The Barclays,,
The Barclays,,,21.0,-1.0,-1.0,-3.0,1.0,,,2015,The Barclays,,
The Barclays,,,22.0,-4.0,1.0,-3.0,2.0,,,2015,The Barclays,,
The Barclays,,,23.0,-3.0,1.0,-5.0,3.0,,,2015,The Barclays,,
The Barclays,,,24.0,2.0,-2.0,,-3.0,,,2015,The Barclays,,
The Barclays,,,25.0,2.0,-2.0,-1.0,-2.0,,,2015,The Barclays,,
The Barclays,,,26.0,1.0,,-3.0,-1.0,,,2015,The Barclays,,
The Barclays,,,27.0,3.0,-2.0,-5.0,1.0,,,2015,The Barclays,,
The Barclays,,,28.0,,,-4.0,1.0,,,2015,The Barclays,,
The Barclays,,,29.0,3.0,-2.0,-8.0,4.0,,,2015,The Barclays,,
