tournament,playerId,playerName,position,R1,R2,R3,R4,total,toPar,year,tournamentName,R5,R6
The Open,,,1.0,-5.0,-1.0,-5.0,-1.0,,,2017,Barbasol Championship,,
The Open,,,2.0,-5.0,1.0,-4.0,-1.0,,,2017,Barbasol Championship,,
The Open,,,3.0,-1.0,3.0,-1.0,-7.0,,,2017,Barbasol Championship,,
The Open,,,4.0,1.0,-2.0,-1.0,-3.0,,,2017,Barbasol Championship,,
The Open,,,5.0,-3.0,3.0,-3.0,-2.0,,,2017,Barbasol Championship,,
The Open,,,6.0,-1.0,6.0,-4.0,-5.0,,,2017,Barbasol Championship,,
The Open,,,7.0,2.0,2.0,-3.0,-5.0,,,2017,Barbasol Championship,,
The Open,,,8.0,-2.0,2.0,-1.0,-3.0,,,2017,Barbasol Championship,,
The Open,,,9.0,,4.0,-8.0,,,,2017,Barbasol Championship,,
The Open,,,10.0,-5.0,2.0,-2.0,1.0,,,2017,Barbasol Championship,,
The Open,,,11.0,-4.0,7.0,-3.0,-3.0,,,2017,Barbasol Championship,,
The Open,,,12.0,-1.0,3.0,-5.0,,,,2017,Barbasol Championship,,
The Open,,,13.0,2.0,-2.0,-3.0,,,,2017,Barbasol Championship,,
The Open,,,14.0,5.0,-4.0,1.0,-4.0,,,2017,Barbasol Championship,,
The Open,,,15.0,1.0,2.0,-2.0,-3.0,,,2017,Barbasol Championship,,
The Open,,,16.0,3.0,1.0,-4.0,-2.0,,,2017,Barbasol Championship,,
The Open,,,17.0,-3.0,,1.0,,,,2017,Barbasol Championship,,
The Open,,,18.0,-2.0,2.0,-4.0,2.0,,,2017,Barbasol Championship,,
The Open,,,19.0,-3.0,2.0,-4.0,3.0,,,2017,Barbasol Championship,,
The Open,,,20.0,-1.0,5.0,,-5.0,,,2017,Barbasol Championship,,
The Open,,,21.0,-3.0,3.0,2.0,-3.0,,,2017,Barbasol Championship,,
The Open,,,22.0,-1.0,4.0,,-3.0,,,2017,Barbasol Championship,,
