tournament,playerId,playerName,position,R1,R2,R3,R4,total,toPar,year,tournamentName,R5,R6
Corales Puntacana Resort & Club Championship,,,1.0,-5.0,-1.0,-4.0,-2.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,2.0,-4.0,,-2.0,-5.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,3.0,-4.0,-3.0,-3.0,-1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,4.0,-2.0,-3.0,-2.0,-3.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,5.0,1.0,-6.0,-4.0,-1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,6.0,-2.0,-1.0,-4.0,-2.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,7.0,-2.0,1.0,-7.0,-1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,8.0,-2.0,-2.0,-5.0,1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,9.0,-2.0,,-1.0,-4.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,10.0,,-2.0,-2.0,-3.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,11.0,-1.0,-2.0,-1.0,-3.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,12.0,,-4.0,-3.0,,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,13.0,,,,-6.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,14.0,-3.0,1.0,,-4.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,15.0,-2.0,-2.0,1.0,-3.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,16.0,-2.0,-2.0,,-2.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,17.0,-3.0,-2.0,-3.0,2.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,18.0,1.0,-1.0,-1.0,-4.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,19.0,1.0,-2.0,,-4.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,20.0,,-3.0,1.0,-3.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,21.0,-2.0,-3.0,-2.0,2.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,22.0,-5.0,,3.0,-2.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,23.0,-2.0,-2.0,1.0,-1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,24.0,1.0,-3.0,-3.0,1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,25.0,,-2.0,-3.0,1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,26.0,-1.0,-2.0,-2.0,1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,27.0,-3.0,-4.0,,3.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,28.0,1.0,,2.0,-6.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,29.0,-1.0,2.0,-2.0,-2.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,30.0,-4.0,3.0,,-2.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,31.0,-2.0,-1.0,1.0,-1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,32.0,-4.0,-3.0,5.0,-1.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,33.0,-2.0,,-1.0,,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,34.0,1.0,,2.0,-5.0,,,2021,Corales Puntacana Resort & Club Championship,,
Corales Puntacana Resort & Club Championship,,,35.0,1.0,-1.0,1.0,-3.0,,,2021,Corales Puntacana Resort & Club Championship,,
